id,predicted_class,doc_probs
1839,FailedCommons,[9.98220493e-01 1.39036811e-03 2.07325216e-13 3.89138679e-04]
445,FailedCommons,[9.64937559e-01 1.08615207e-06 5.14124317e-14 3.50613548e-02]
3201,FailedCommons,[9.87550440e-01 1.24105103e-02 5.55234799e-10 3.90494529e-05]
1725,FailedCommons,[1.00000000e+00 3.32983678e-19 2.66084776e-32 4.26420066e-21]
2408,FailedCommons,[9.91479616e-01 6.35302557e-05 5.11148306e-09 8.45684816e-03]
1736,FailedCommons,[7.14399187e-01 4.96902119e-07 1.54157537e-21 2.85600317e-01]
2918,FailedCommons,[9.77181376e-01 2.07497973e-02 6.55155112e-08 2.06876124e-03]
1882,FailedCommons,[9.73432233e-01 3.40784546e-07 2.18517821e-14 2.65674264e-02]
848,FailedCommons,[9.97025709e-01 1.07617749e-03 6.95059774e-13 1.89811324e-03]
3121,FailedCommons,[9.99988372e-01 9.04524169e-07 2.02208939e-12 1.07239254e-05]
2289,FailedCommons,[5.71456669e-01 9.93761289e-03 5.07852573e-11 4.18605718e-01]
1978,SuccessLords,[2.11583296e-01 5.33632330e-02 1.25141241e-18 7.35053471e-01]
2748,FailedCommons,[9.99998061e-01 1.87794664e-06 1.34490328e-21 6.12344204e-08]
338,FailedCommons,[7.97771754e-01 1.98711424e-01 3.75434571e-14 3.51682235e-03]
3609,FailedCommons,[9.98216797e-01 1.65567442e-03 2.76449348e-07 1.27252456e-04]
1672,FailedCommons,[9.99995302e-01 3.47394664e-07 7.86840436e-17 4.35095428e-06]
1647,FailedCommons,[9.99999992e-01 6.45549128e-09 1.06973133e-17 1.93522807e-09]
3241,FailedCommons,[1.00000000e+00 1.48159477e-11 5.59535881e-20 5.44408209e-11]
3293,FailedLords,[3.16517855e-01 5.98011646e-01 3.14333607e-07 8.54701844e-02]
2218,FailedCommons,[5.08321718e-01 4.08604284e-01 4.77127706e-11 8.30739972e-02]
2804,FailedCommons,[9.99999922e-01 7.78672104e-08 2.49556612e-15 8.49477925e-11]
685,FailedCommons,[9.99999991e-01 8.98048448e-09 2.26700032e-18 3.95311980e-14]
3591,FailedLords,[1.50015595e-01 8.35569783e-01 8.95075874e-05 1.43251144e-02]
3066,FailedCommons,[9.99617223e-01 4.38417445e-05 1.16055981e-16 3.38935230e-04]
2990,FailedCommons,[1.00000000e+00 1.40085428e-18 1.54682598e-31 7.04861560e-22]
1307,SuccessLords,[4.36559311e-02 2.29377151e-01 1.27027591e-05 7.26954215e-01]
242,FailedLords,[1.57165972e-02 9.58808784e-01 2.96111744e-13 2.54746183e-02]
1693,FailedCommons,[9.99999994e-01 5.72439923e-09 4.29875557e-25 1.78781087e-13]
589,FailedCommons,[7.10097556e-01 1.56240140e-06 8.28984054e-13 2.89900881e-01]
3225,FailedCommons,[9.78720942e-01 1.19484525e-05 1.16996820e-18 2.12671097e-02]
1468,FailedCommons,[9.73207862e-01 2.67921378e-02 3.38011436e-13 3.02417879e-12]
1842,FailedLords,[1.16638192e-08 9.99999988e-01 5.19470685e-46 2.58543712e-31]
3049,FailedCommons,[9.99963122e-01 1.30253145e-06 1.35912799e-14 3.55756261e-05]
2702,FailedCommons,[9.99929725e-01 3.75305892e-08 9.21243049e-18 7.02374878e-05]
3680,FailedCommons,[9.99997812e-01 2.18294447e-06 4.03801500e-16 4.86491183e-09]
689,SuccessLords,[2.28245083e-02 1.42316295e-01 1.48558578e-13 8.34859197e-01]
3099,SuccessLords,[5.23752849e-02 2.98917764e-02 7.84799445e-15 9.17732939e-01]
2209,FailedLords,[1.43179000e-01 8.43386038e-01 1.93543589e-12 1.34349613e-02]
1718,FailedCommons,[9.99405080e-01 2.04364038e-06 3.70582319e-22 5.92876517e-04]
1645,FailedCommons,[1.00000000e+00 2.12118538e-10 1.03156165e-27 1.88808593e-18]
1208,FailedCommons,[9.99999699e-01 2.97058163e-07 4.03112301e-19 3.75464833e-09]
606,FailedCommons,[9.99999830e-01 1.70358023e-07 5.63826628e-21 4.51828092e-13]
2924,FailedCommons,[1.00000000e+00 6.00309425e-11 4.14365922e-23 5.58660642e-15]
3496,FailedCommons,[9.99565176e-01 3.92727118e-04 8.24704001e-16 4.20963867e-05]
605,FailedLords,[4.78404944e-03 9.92109233e-01 2.41320813e-08 3.10669355e-03]
2420,FailedLords,[1.26217613e-03 9.88787225e-01 4.00140258e-07 9.95019921e-03]
633,FailedCommons,[1.00000000e+00 2.36798011e-20 1.47452777e-26 7.17654909e-24]
2972,FailedCommons,[9.99991859e-01 8.14065191e-06 6.00008498e-12 7.31910503e-11]
1053,FailedCommons,[5.79432290e-01 8.67825358e-03 2.96302202e-04 4.11593155e-01]
2966,FailedCommons,[9.99098665e-01 7.89035548e-04 7.04637819e-10 1.12299184e-04]
3490,FailedCommons,[9.99999986e-01 1.42531366e-08 4.47769647e-18 3.15293364e-12]
3438,FailedCommons,[9.99533474e-01 4.66513347e-04 1.19749093e-08 5.96104897e-10]
2648,FailedCommons,[9.90017762e-01 9.53946388e-03 1.93032554e-04 2.49741476e-04]
2195,FailedCommons,[9.99997838e-01 5.87221903e-10 8.23130719e-19 2.16153612e-06]
2079,FailedCommons,[9.99999956e-01 4.41315175e-08 2.51545130e-17 9.35888911e-11]
1426,FailedCommons,[9.99912581e-01 1.15970085e-09 4.79791944e-18 8.74178705e-05]
3294,FailedCommons,[8.70204653e-01 1.27819650e-01 4.25317195e-11 1.97569707e-03]
2249,SuccessLords,[1.07692975e-04 4.55781931e-02 1.88440098e-14 9.54314114e-01]
3122,FailedCommons,[1.00000000e+00 6.28855310e-11 1.50613218e-16 1.49384105e-12]
716,SuccessLords,[1.49815420e-02 1.37947454e-02 4.55776521e-07 9.71223257e-01]
864,FailedCommons,[9.99932404e-01 4.59645342e-06 3.92490784e-11 6.29997361e-05]
3477,FailedCommons,[9.90563534e-01 9.43592203e-03 1.67858047e-13 5.44094400e-07]
1052,FailedLords,[0.33192661 0.6506032  0.01336257 0.00410762]
1679,FailedCommons,[9.96005410e-01 4.75155836e-05 1.26904395e-17 3.94707429e-03]
800,FailedCommons,[9.99994954e-01 4.96193675e-06 3.56176318e-09 8.00764279e-08]
875,FailedCommons,[9.89366674e-01 1.06326198e-02 3.38285821e-13 7.06147733e-07]
411,SuccessLords,[4.80429359e-02 1.67496501e-01 1.13030337e-10 7.84460563e-01]
3611,FailedLords,[2.37116376e-01 7.62880862e-01 2.38396065e-13 2.76248080e-06]
1438,FailedCommons,[9.99993314e-01 5.51036756e-06 9.13696928e-20 1.17602212e-06]
2312,FailedCommons,[9.99862384e-01 1.14036253e-04 4.83639976e-13 2.35797771e-05]
3327,FailedCommons,[9.99999992e-01 6.36937594e-09 1.00053905e-09 2.29256501e-10]
1434,SuccessLords,[1.15968915e-01 8.12259548e-02 1.48868148e-16 8.02805131e-01]
3649,FailedCommons,[9.99874179e-01 9.35915814e-05 6.17527608e-12 3.22289983e-05]
1029,FailedCommons,[9.51049645e-01 4.88168187e-02 7.51228296e-23 1.33536631e-04]
3094,FailedCommons,[1.00000000e+00 1.09677230e-33 1.91429761e-27 2.11811729e-24]
1049,FailedLords,[6.41531769e-07 9.99999358e-01 1.89300906e-25 5.01203239e-11]
460,FailedCommons,[9.99999615e-01 3.84531379e-07 4.62714629e-20 4.97188761e-13]
1669,FailedCommons,[9.99999988e-01 1.21300682e-08 7.28433714e-29 9.39095945e-12]
3224,FailedLords,[1.83892924e-03 9.98161071e-01 2.67811485e-19 2.38679006e-10]
2257,FailedCommons,[7.11822939e-01 1.86726295e-06 5.77410995e-19 2.88175194e-01]
1439,FailedCommons,[5.01027566e-01 9.52252199e-02 1.43897018e-13 4.03747214e-01]
3221,FailedCommons,[9.93655603e-01 2.16968910e-03 7.01793961e-10 4.17470743e-03]
3024,FailedCommons,[9.76442890e-01 8.05852075e-04 4.18473492e-12 2.27512580e-02]
2222,SuccessLords,[8.77352260e-02 1.35815760e-01 3.02331540e-14 7.76449014e-01]
2928,FailedCommons,[9.01290974e-01 9.30918008e-02 4.65538359e-07 5.61676009e-03]
402,FailedCommons,[9.99999993e-01 7.13034251e-09 4.94382280e-15 1.93843290e-11]
1701,FailedCommons,[9.99999986e-01 1.27038670e-08 6.50929888e-19 9.47090369e-10]
1731,FailedLords,[5.81081973e-03 9.90953617e-01 2.79435635e-16 3.23556314e-03]
793,FailedCommons,[9.83218116e-01 1.63569986e-02 3.08272286e-15 4.24885360e-04]
3277,FailedLords,[9.17677736e-02 9.07032079e-01 4.56808761e-07 1.19969093e-03]
1202,FailedCommons,[9.99873656e-01 1.26343037e-04 2.21917487e-18 1.42531772e-09]
3123,FailedCommons,[9.99999992e-01 7.22102858e-09 2.39319093e-15 6.09811890e-10]
3305,FailedCommons,[9.99835987e-01 1.64013384e-04 1.61571769e-12 6.39515705e-14]
3037,FailedCommons,[9.96667324e-01 3.13323581e-06 2.32136545e-13 3.32954266e-03]
1754,FailedCommons,[9.99995222e-01 4.77773923e-06 8.66871883e-32 4.23285957e-11]
1660,FailedCommons,[9.99940780e-01 1.42052724e-06 2.08132494e-18 5.77998523e-05]
1067,FailedCommons,[9.99996819e-01 3.11720347e-06 3.23801662e-18 6.37010385e-08]
2815,FailedCommons,[9.76961492e-01 5.08953447e-03 2.71968351e-07 1.79487017e-02]
1530,FailedCommons,[9.81690661e-01 3.04702911e-04 1.13454220e-12 1.80046358e-02]
3217,FailedCommons,[9.91221962e-01 7.97520304e-03 1.10014764e-14 8.02835055e-04]
826,FailedLords,[6.20913404e-02 9.33909124e-01 3.20309225e-24 3.99953554e-03]
2109,SuccessLords,[1.09503715e-02 2.36696458e-03 1.15345513e-06 9.86681510e-01]
1070,FailedCommons,[8.55070450e-01 1.99930821e-03 1.10692423e-06 1.42929135e-01]
2934,FailedCommons,[9.60266489e-01 3.97333398e-02 1.01051193e-12 1.70762637e-07]
1872,FailedCommons,[9.99433305e-01 2.62366745e-06 6.93092933e-22 5.64071450e-04]
401,FailedCommons,[9.99914812e-01 6.48738541e-05 4.48966842e-12 2.03142913e-05]
3547,FailedCommons,[9.99999982e-01 1.30695119e-08 2.48572648e-15 4.76987614e-09]
2325,FailedLords,[2.97335170e-01 5.29794531e-01 2.01757841e-07 1.72870098e-01]
3208,FailedCommons,[9.99990596e-01 7.56482659e-06 1.55453084e-11 1.83909287e-06]
1214,FailedCommons,[9.94394275e-01 5.60113985e-03 9.75740685e-14 4.58517805e-06]
2247,FailedCommons,[1.00000000e+00 1.65122116e-11 7.69530413e-19 8.02967571e-11]
3220,FailedCommons,[9.99995777e-01 3.68805289e-13 1.74601222e-30 4.22288938e-06]
1260,FailedCommons,[9.99999238e-01 7.61948724e-07 7.40536385e-22 3.03361423e-11]
2749,FailedCommons,[7.80816092e-01 2.19183559e-01 2.46754096e-20 3.49207961e-07]
3218,FailedCommons,[9.99297263e-01 7.02717040e-04 2.01423948e-13 1.96669635e-08]
284,FailedCommons,[9.99999978e-01 5.29191109e-15 8.85736177e-31 2.17732696e-08]
3079,FailedCommons,[9.99945246e-01 5.19639813e-05 6.85991352e-13 2.78997806e-06]
3374,FailedCommons,[8.11177441e-01 1.88820019e-01 2.84488545e-09 2.53731542e-06]
1347,FailedCommons,[1.00000000e+00 1.35644626e-13 1.58983895e-19 1.79868201e-15]
2728,FailedCommons,[9.99998581e-01 5.35061283e-07 9.04439003e-18 8.83813848e-07]
2075,FailedCommons,[9.99914448e-01 2.16128175e-05 2.29744605e-19 6.39391968e-05]
2932,FailedLords,[2.19606173e-01 6.85267157e-01 3.55468615e-08 9.51266343e-02]
1465,SuccessLords,[5.84007613e-02 2.51448570e-06 5.45979358e-18 9.41596724e-01]
1422,FailedCommons,[9.99997079e-01 3.74402905e-09 8.45955003e-29 2.91708699e-06]
3106,FailedCommons,[7.44715990e-01 1.16207592e-01 6.61460680e-08 1.39076351e-01]
3548,FailedCommons,[8.44824679e-01 4.30760990e-03 9.05907251e-14 1.50867711e-01]
2818,FailedCommons,[9.09645297e-01 3.88465282e-02 3.40744273e-06 5.15047671e-02]
3436,FailedCommons,[9.99992796e-01 4.87417375e-06 2.13022348e-16 2.32939560e-06]
2991,FailedCommons,[9.99765901e-01 9.55340220e-08 1.65317628e-13 2.34003539e-04]
3402,FailedCommons,[9.99995373e-01 4.59367792e-06 1.45463253e-12 3.31572379e-08]
2328,FailedCommons,[9.99999998e-01 8.14794553e-15 4.98126180e-27 1.64617783e-09]
1664,FailedCommons,[9.99999999e-01 7.66321699e-10 2.36382984e-18 3.46296226e-12]
1557,FailedLords,[1.00636455e-01 8.99363540e-01 5.86274440e-13 4.73765981e-09]
1412,FailedCommons,[1.00000000e+00 3.32889190e-12 1.05340728e-22 5.06708732e-13]
776,FailedCommons,[9.99998306e-01 4.71075336e-07 2.24808038e-17 1.22331492e-06]
1466,FailedCommons,[9.99999988e-01 1.21300682e-08 7.28433714e-29 9.39095945e-12]
2667,FailedCommons,[1.00000000e+00 1.52600714e-21 1.21149673e-35 7.02647723e-25]
3282,FailedCommons,[9.99908078e-01 8.46596532e-05 8.28711659e-13 7.26270564e-06]
1451,FailedCommons,[9.99999972e-01 1.93966116e-08 3.57806183e-10 8.29429586e-09]
1636,FailedCommons,[9.99998869e-01 1.04722269e-06 2.74909594e-18 8.41978698e-08]
1134,FailedCommons,[9.99992819e-01 1.08928635e-06 2.24401638e-17 6.09128223e-06]
3663,FailedCommons,[9.98889518e-01 4.12958713e-07 4.18572656e-12 1.11006907e-03]
2444,FailedCommons,[9.99999979e-01 3.64543797e-09 1.45335311e-20 1.76155937e-08]
1117,FailedCommons,[9.99999993e-01 7.45797393e-09 1.50010437e-13 4.08801094e-12]
1088,FailedCommons,[9.99999881e-01 1.19328366e-07 7.68921112e-18 2.35025493e-12]
624,FailedCommons,[9.58479103e-01 3.31543546e-02 2.23523963e-11 8.36654226e-03]
1416,FailedCommons,[1.00000000e+00 3.04352076e-11 2.06876262e-23 4.99191095e-11]
2184,FailedCommons,[9.96810393e-01 3.18931586e-03 2.14534222e-15 2.91356759e-07]
2624,FailedCommons,[9.99994336e-01 1.44993522e-08 5.90875737e-21 5.64923413e-06]
3564,FailedCommons,[6.51264627e-01 3.48732257e-01 1.62917773e-10 3.11605866e-06]
2684,FailedCommons,[1.00000000e+00 1.75096069e-13 1.64790391e-29 1.61482223e-17]
2715,FailedCommons,[9.98723339e-01 1.24943571e-03 4.65443543e-14 2.72256565e-05]
3399,FailedCommons,[9.33810374e-01 6.32547928e-02 3.39246796e-12 2.93483342e-03]
2632,FailedLords,[3.03967134e-02 9.69602908e-01 3.00531138e-15 3.79020177e-07]
3628,SuccessLords,[5.58827926e-02 1.57501455e-04 4.83579149e-11 9.43959706e-01]
1863,FailedCommons,[9.99898700e-01 7.90206183e-06 1.94396635e-11 9.33983304e-05]
3228,FailedCommons,[1.00000000e+00 1.35208569e-12 5.35586231e-25 1.40769264e-18]
3577,FailedCommons,[1.00000000e+00 1.65265546e-14 7.06507376e-20 9.23475946e-12]
3301,FailedCommons,[9.99991837e-01 8.16314189e-06 7.50313024e-12 9.16113799e-11]
1925,FailedCommons,[9.99999994e-01 5.53434502e-09 2.13370774e-18 3.99501279e-12]
3234,FailedCommons,[9.98115632e-01 2.39661291e-06 4.65019645e-20 1.88197117e-03]
3226,FailedLords,[6.58328424e-02 9.34167119e-01 2.01162215e-11 3.87093709e-08]
1899,FailedCommons,[9.99999697e-01 1.52882158e-07 1.73110122e-18 1.49816383e-07]
1476,FailedCommons,[1.00000000e+00 5.85298554e-12 1.22290064e-19 3.49855093e-10]
407,FailedCommons,[1.00000000e+00 9.84869369e-20 1.04395661e-39 1.46554305e-24]
235,FailedCommons,[9.99528746e-01 6.26143826e-06 2.99652773e-16 4.64992118e-04]
1848,FailedCommons,[1.00000000e+00 5.59902402e-11 2.72327214e-21 1.18081301e-13]
1486,FailedCommons,[9.86182539e-01 1.31927105e-02 1.97924493e-10 6.24749884e-04]
637,FailedCommons,[7.42254271e-01 2.52771476e-01 1.67003913e-10 4.97425268e-03]
3372,FailedCommons,[5.86255917e-01 1.90976174e-01 7.71906465e-12 2.22767910e-01]
1414,FailedCommons,[9.99971220e-01 2.85217102e-05 9.73475023e-18 2.58029255e-07]
1421,FailedCommons,[9.99995693e-01 3.62423874e-06 2.18622652e-14 6.82909455e-07]
1737,FailedCommons,[9.64439142e-01 3.36496038e-02 1.07857646e-06 1.91017541e-03]
3263,FailedCommons,[9.77838274e-01 2.17017335e-02 7.71854196e-08 4.59915216e-04]
3543,FailedLords,[2.15264684e-01 7.02735811e-01 2.29853566e-09 8.19995018e-02]
3276,SuccessLords,[1.05319044e-01 4.26034089e-01 1.16962935e-07 4.68646750e-01]
3553,FailedCommons,[9.90251695e-01 9.69548464e-03 5.36690379e-15 5.28199488e-05]
3654,FailedLords,[7.50541655e-03 9.92419196e-01 2.04269181e-12 7.53871619e-05]
3298,FailedCommons,[9.99999659e-01 2.58335614e-07 1.30031105e-09 8.11940839e-08]
2284,FailedCommons,[9.99749759e-01 1.94663288e-04 1.23485615e-09 5.55767219e-05]
3630,FailedLords,[2.79749007e-01 4.75422085e-01 1.39721915e-09 2.44828907e-01]
772,FailedCommons,[9.99485480e-01 2.55145594e-05 1.63965113e-18 4.89005070e-04]
803,FailedCommons,[9.94748461e-01 2.53596864e-06 2.10868850e-19 5.24900254e-03]
571,FailedCommons,[9.99613068e-01 3.83826872e-04 1.91218341e-15 3.10518117e-06]
2986,FailedCommons,[9.99889222e-01 8.82434902e-05 4.53060070e-13 2.25342474e-05]
1213,FailedCommons,[7.82149148e-01 2.16432390e-01 1.37860446e-07 1.41832429e-03]
2373,FailedCommons,[9.99697770e-01 3.00977675e-04 6.24481882e-13 1.25206688e-06]
2464,FailedCommons,[9.98877413e-01 1.28796685e-05 6.94244503e-18 1.10970723e-03]
1265,FailedCommons,[9.99999542e-01 4.58423764e-07 6.15112381e-22 3.21254394e-14]
2846,FailedCommons,[9.99999555e-01 3.16969145e-07 1.53184041e-16 1.28034096e-07]
1266,SuccessLords,[4.33264182e-03 1.68664778e-06 7.61915752e-10 9.95665671e-01]
1642,FailedCommons,[9.53605465e-01 4.62627630e-02 6.88233395e-19 1.31772236e-04]
2103,SuccessLords,[1.70511290e-01 7.12628256e-08 7.14106274e-20 8.29488638e-01]
499,FailedCommons,[9.99987840e-01 1.12285272e-05 2.21798629e-20 9.31055433e-07]
597,FailedCommons,[9.99995676e-01 4.11846088e-06 7.33344634e-21 2.05429816e-07]
2175,FailedCommons,[9.99905054e-01 9.49453725e-05 1.49440397e-28 8.30868291e-10]
3308,FailedCommons,[9.99926537e-01 1.16295440e-06 4.98737755e-16 7.22998168e-05]
744,FailedCommons,[9.99386648e-01 6.13098490e-04 5.31697165e-10 2.52498043e-07]
3206,FailedCommons,[9.83809103e-01 1.54660283e-02 5.44876728e-15 7.24868708e-04]
1561,FailedCommons,[9.99987987e-01 1.27856704e-07 6.66289519e-26 1.18848532e-05]
2683,FailedCommons,[9.99891460e-01 1.08081590e-04 2.23652024e-09 4.56015391e-07]
703,FailedCommons,[9.90093485e-01 1.71760128e-09 2.42979643e-24 9.90651330e-03]
3602,FailedCommons,[9.99999519e-01 4.28293851e-07 3.05247342e-16 5.28083824e-08]
300,FailedCommons,[9.36309377e-01 6.31241200e-02 7.72012807e-14 5.66503138e-04]
415,FailedCommons,[9.99873917e-01 1.26043793e-04 5.22154900e-15 3.88303537e-08]
3572,FailedCommons,[1.00000000e+00 7.13666470e-12 7.55023389e-25 2.30948707e-18]
1036,FailedCommons,[9.26117190e-01 7.38828095e-02 1.31037960e-26 3.18764602e-10]
1947,SuccessLords,[5.77551497e-02 4.60821611e-04 1.40306025e-13 9.41784029e-01]
279,FailedCommons,[9.88918262e-01 1.10817328e-02 4.95491233e-14 5.62927052e-09]
1301,FailedCommons,[1.00000000e+00 2.63537849e-11 1.87605437e-20 1.34273873e-10]
2844,FailedCommons,[9.41121170e-01 4.26746837e-02 4.70735093e-09 1.62041414e-02]
285,FailedCommons,[9.07958037e-01 4.23136621e-03 6.33315452e-09 8.78105900e-02]
580,FailedCommons,[9.99999810e-01 8.23405320e-08 2.57424376e-17 1.08028046e-07]
2649,FailedCommons,[9.99999948e-01 5.19201287e-08 3.29050900e-17 1.04433857e-10]
2065,FailedCommons,[9.99996212e-01 9.65575050e-10 2.83393462e-16 3.78729374e-06]
3648,FailedLords,[4.84750435e-01 4.86028672e-01 1.06689270e-11 2.92208928e-02]
2186,FailedCommons,[9.99992784e-01 7.17653544e-06 5.70521060e-16 3.90989846e-08]
3412,FailedCommons,[9.99999975e-01 2.54936793e-08 1.74994978e-23 1.13589355e-14]
257,FailedCommons,[9.99994994e-01 4.99933715e-06 5.56573862e-23 6.44413139e-09]
577,FailedCommons,[9.99999926e-01 7.40795297e-08 4.82639051e-16 2.48395494e-11]
2133,FailedCommons,[1.00000000e+00 1.30959647e-21 2.59746416e-30 2.04893522e-20]
2901,FailedCommons,[9.96819354e-01 4.17096184e-05 3.81733315e-14 3.13893647e-03]
1269,FailedCommons,[9.45466897e-01 2.27048715e-06 2.29214080e-13 5.45308322e-02]
2128,FailedCommons,[9.99999995e-01 4.50982807e-09 7.14182161e-13 1.16751292e-11]
481,FailedCommons,[9.99844504e-01 5.75752938e-05 2.56923063e-11 9.79202592e-05]
1314,FailedCommons,[9.99665230e-01 3.34770245e-04 2.48799559e-15 6.24600619e-11]
3071,FailedCommons,[9.99992572e-01 7.41822680e-06 3.06261908e-12 9.81256148e-09]
403,FailedCommons,[9.62287612e-01 1.82612244e-02 2.09607110e-06 1.94490680e-02]
1707,FailedLords,[3.69406551e-02 9.26442557e-01 7.54395941e-10 3.66167868e-02]
3100,FailedCommons,[9.99999697e-01 3.02419297e-07 9.35449578e-18 6.36544910e-10]
2151,FailedLords,[1.95740356e-03 9.98042137e-01 1.09266908e-15 4.59315204e-07]
2938,FailedLords,[3.49328040e-10 1.00000000e+00 1.90724832e-29 1.17893220e-22]
1678,FailedCommons,[1.00000000e+00 2.97526485e-10 5.46070988e-23 1.97025011e-22]
2711,FailedLords,[1.45087094e-01 8.54749873e-01 9.03126784e-16 1.63033142e-04]
854,FailedCommons,[9.99953172e-01 3.17202956e-07 1.39569082e-16 4.65107786e-05]
1102,FailedCommons,[9.92317976e-01 7.67483957e-03 1.24632561e-10 7.18419151e-06]
1868,SuccessLords,[2.46661106e-02 2.97351475e-03 2.23064653e-12 9.72360375e-01]
2426,FailedCommons,[9.99731247e-01 2.03553764e-04 2.79575905e-08 6.51714194e-05]
953,FailedCommons,[1.00000000e+00 4.52166369e-12 1.97632911e-24 8.48564600e-13]
3016,FailedCommons,[9.99573329e-01 5.11290247e-06 3.84377661e-11 4.21557612e-04]
2246,FailedCommons,[9.99999817e-01 1.40989214e-07 9.74743998e-20 4.22841153e-08]
2474,FailedCommons,[9.99999999e-01 1.05696735e-14 1.06835692e-23 8.16585629e-10]
1563,FailedCommons,[9.17467134e-01 5.39149506e-02 6.03875580e-09 2.86179090e-02]
2089,FailedCommons,[9.99839166e-01 1.99840434e-05 7.72936479e-05 6.35566760e-05]
750,FailedCommons,[1.00000000e+00 4.18850705e-10 3.02951857e-25 1.45340157e-12]
773,FailedCommons,[9.99717494e-01 1.25289823e-04 9.94762754e-07 1.56220986e-04]
610,FailedCommons,[1.00000000e+00 1.56949352e-13 9.10925393e-30 1.78150265e-22]
1517,FailedCommons,[8.56071840e-01 5.15305436e-05 1.51476764e-10 1.43876629e-01]
483,FailedCommons,[9.38301022e-01 5.94208716e-02 4.49710527e-11 2.27810629e-03]
458,SuccessLords,[6.73912686e-03 1.70870461e-02 1.51991676e-07 9.76173675e-01]
1686,FailedCommons,[1.00000000e+00 1.31401097e-10 2.40886540e-18 4.95845205e-12]
2377,FailedCommons,[9.99859075e-01 1.40710858e-04 4.27612154e-13 2.13976653e-07]
3683,FailedCommons,[9.99998701e-01 4.20419571e-07 1.66056772e-21 8.78750722e-07]
2207,FailedCommons,[8.42648537e-01 1.57347901e-01 1.45877705e-15 3.56169263e-06]
1362,FailedCommons,[1.00000000e+00 1.54215276e-10 5.98250454e-20 6.15691380e-13]
3579,FailedCommons,[9.96341694e-01 1.47039447e-04 4.58126612e-12 3.51126614e-03]
3274,FailedCommons,[9.99966968e-01 1.20253648e-07 1.25868367e-05 2.03247447e-05]
2322,FailedCommons,[8.77313306e-01 1.22594756e-01 3.21772925e-13 9.19380357e-05]
2110,FailedCommons,[9.99998281e-01 4.00796196e-07 2.66185289e-11 1.31832375e-06]
1221,SuccessLords,[2.34531078e-01 1.02969858e-02 2.22032708e-13 7.55171936e-01]
2974,FailedCommons,[7.20465912e-01 1.11935697e-01 1.18867684e-12 1.67598392e-01]
1292,FailedCommons,[9.99913058e-01 8.68842523e-05 1.60104279e-21 5.73249924e-08]
961,FailedCommons,[9.99994922e-01 5.07776708e-06 2.40966336e-13 6.35740524e-12]
3475,FailedCommons,[6.45189680e-01 7.06938522e-04 7.84565099e-14 3.54103381e-01]
3568,FailedCommons,[5.60546834e-01 1.97305165e-01 3.64375364e-09 2.42147997e-01]
2757,FailedCommons,[9.99999999e-01 1.73585885e-11 5.08291954e-21 7.58327716e-10]
3556,FailedCommons,[9.99986435e-01 2.75137378e-08 2.84033724e-08 1.35094019e-05]
1634,FailedCommons,[9.99999941e-01 8.25062471e-10 8.81245552e-22 5.80197177e-08]
2241,FailedCommons,[9.31519181e-01 6.84808170e-02 7.27207800e-21 1.95406036e-09]
1853,FailedCommons,[9.99999909e-01 9.06146162e-08 8.38169642e-32 2.89373742e-12]
1650,FailedLords,[2.36575403e-05 9.99976342e-01 7.87401706e-36 6.45565892e-15]
1418,FailedCommons,[9.99951582e-01 4.83303011e-05 6.02223951e-23 8.77409239e-08]
1459,FailedCommons,[9.99940780e-01 1.42052724e-06 2.08132494e-18 5.77998523e-05]
2957,FailedCommons,[9.92135753e-01 7.86113748e-03 9.61993634e-10 3.10808588e-06]
601,FailedCommons,[9.98570729e-01 5.11204060e-10 1.89074366e-23 1.42927047e-03]
505,FailedCommons,[9.48882816e-01 2.68633384e-02 1.91761512e-09 2.42538435e-02]
1712,FailedCommons,[9.18020355e-01 7.60643758e-02 4.85182219e-15 5.91526912e-03]
846,FailedCommons,[5.34988278e-01 4.64987249e-01 1.90454546e-09 2.44718493e-05]
2173,FailedCommons,[9.99990331e-01 9.15190996e-06 1.31414050e-15 5.17480032e-07]
2905,FailedCommons,[9.99947424e-01 1.25897865e-05 1.81815720e-15 3.99861673e-05]
2061,FailedCommons,[9.99967940e-01 3.19826347e-05 3.42926508e-10 7.66193243e-08]
1867,FailedCommons,[8.04517867e-01 3.55147549e-07 3.47845806e-16 1.95481778e-01]
2077,FailedCommons,[9.99999997e-01 2.23042506e-10 1.81482627e-20 2.70089667e-09]
3359,FailedCommons,[9.99999976e-01 2.42515502e-08 1.13208238e-26 6.85683781e-12]
2460,FailedCommons,[9.99987876e-01 1.06997640e-05 8.29615249e-13 1.42380718e-06]
456,FailedLords,[6.45088855e-06 9.99912274e-01 3.97667732e-16 8.12752964e-05]
1631,FailedLords,[3.86375804e-16 1.00000000e+00 7.83361143e-32 1.32095285e-17]
2282,FailedCommons,[9.99999160e-01 5.70789762e-08 4.28693171e-25 7.83071288e-07]
698,FailedCommons,[9.87247974e-01 7.58006476e-04 2.99799001e-13 1.19940200e-02]
2647,FailedCommons,[9.99999914e-01 4.21340486e-12 6.81720695e-11 8.63497608e-08]
1713,SuccessLords,[2.26930288e-03 3.19242748e-02 4.98369598e-09 9.65806417e-01]
2263,FailedCommons,[9.99999093e-01 3.04130356e-07 7.12820250e-15 6.02825020e-07]
1876,FailedCommons,[9.99998887e-01 1.98743156e-07 1.72066239e-13 9.14551468e-07]
