id,predicted_class,doc_probs
219,SuccessLords,[1.09355491e-12 9.04909649e-08 2.21337125e-06 9.99997696e-01]
3014,SuccesCommons,[8.84556358e-29 6.39661188e-31 1.00000000e+00 4.99082476e-33]
3352,SuccesCommons,[4.42922932e-06 8.98679449e-09 9.99985914e-01 9.64824276e-06]
2360,SuccesCommons,[5.89684243e-93 4.73086638e-94 1.00000000e+00 1.12103492e-96]
3060,SuccesCommons,[3.04039808e-09 3.28161596e-08 9.99988989e-01 1.09753290e-05]
697,SuccessLords,[4.20134488e-06 9.37395064e-05 1.55950687e-04 9.99746108e-01]
609,SuccessLords,[1.23064300e-08 3.80338884e-01 1.04733407e-12 6.19661103e-01]
1683,SuccesCommons,[9.81507254e-12 1.62120620e-08 9.99999471e-01 5.12638857e-07]
1206,FailedLords,[5.05520587e-04 9.99493947e-01 4.50376526e-08 4.87375220e-07]
207,SuccessLords,[1.21668692e-09 2.43947238e-10 3.16837041e-04 9.99683161e-01]
359,SuccessLords,[0.00183679 0.00856365 0.00314793 0.98645163]
215,SuccessLords,[1.57353033e-22 9.40372567e-12 8.10089411e-09 9.99999992e-01]
1537,SuccesCommons,[5.36920651e-22 3.97261997e-19 1.00000000e+00 1.19453761e-16]
1632,FailedCommons,[5.14397408e-01 4.83715732e-01 1.30668714e-04 1.75619098e-03]
1598,SuccessLords,[3.33424946e-03 4.41591609e-01 4.90193717e-09 5.55074136e-01]
1140,SuccessLords,[3.08930185e-05 3.05062267e-05 7.29828353e-05 9.99865618e-01]
218,SuccessLords,[1.07950823e-11 3.57659729e-07 7.27301472e-05 9.99926912e-01]
1389,SuccessLords,[3.12460130e-01 5.52331322e-03 2.15234646e-10 6.82016557e-01]
220,SuccessLords,[5.30636842e-11 1.38384701e-07 1.03287658e-11 9.99999862e-01]
971,SuccesCommons,[1.46584619e-11 2.38812790e-09 9.99999923e-01 7.41346913e-08]
932,SuccessLords,[8.37631774e-06 1.40033453e-02 1.23830727e-04 9.85864448e-01]
1205,SuccessLords,[1.29283107e-07 5.79002982e-12 5.93476984e-10 9.99999870e-01]
1888,SuccessLords,[3.86782571e-05 3.13940941e-03 4.34127700e-03 9.92480635e-01]
2073,FailedCommons,[9.98940135e-01 2.99202292e-08 2.74191550e-06 1.05709349e-03]
3022,SuccessLords,[1.08823447e-13 4.74885776e-12 6.71821771e-08 9.99999933e-01]
1313,FailedCommons,[9.95495402e-01 5.80477755e-16 1.80338434e-11 4.50459822e-03]
219,SuccessLords,[1.09355491e-12 9.04909649e-08 2.21337125e-06 9.99997696e-01]
1773,SuccessLords,[1.47372655e-04 1.02252550e-04 1.17946426e-02 9.87955732e-01]
1112,SuccessLords,[1.78736573e-04 1.38401199e-03 3.71781931e-05 9.98400073e-01]
1527,SuccesCommons,[7.49786089e-09 1.01524353e-08 9.99999939e-01 4.28839220e-08]
2521,SuccesCommons,[1.46209356e-04 6.17994590e-04 9.99071955e-01 1.63841085e-04]
3023,SuccessLords,[5.16878874e-09 1.31916618e-05 1.44280987e-01 8.55705816e-01]
548,SuccessLords,[2.72657032e-05 2.12756431e-05 6.94617373e-02 9.30489721e-01]
3200,SuccessLords,[1.49020375e-02 2.06276371e-01 1.30945024e-11 7.78821592e-01]
341,SuccesCommons,[3.82607009e-41 1.56335975e-39 1.00000000e+00 4.65275439e-39]
208,SuccessLords,[8.94855865e-18 7.51898596e-11 1.62825016e-10 1.00000000e+00]
2519,SuccessLords,[5.81106022e-08 1.16658996e-08 6.90869063e-05 9.99930843e-01]
365,SuccesCommons,[3.13387564e-12 2.85928168e-10 9.99999990e-01 9.51195409e-09]
2783,SuccessLords,[1.26571938e-04 4.21694369e-02 5.99292038e-07 9.57703392e-01]
1916,SuccesCommons,[5.87232983e-14 3.24360249e-12 9.99999992e-01 8.43718027e-09]
380,SuccessLords,[8.20840317e-04 1.43791345e-03 4.39851259e-06 9.97736848e-01]
1357,FailedCommons,[8.85197049e-01 3.61928659e-03 9.47696532e-08 1.11183569e-01]
447,SuccessLords,[2.19878037e-02 5.19297212e-02 3.09421639e-08 9.26082444e-01]
830,SuccessLords,[3.73761693e-04 1.35697084e-02 2.32270161e-03 9.83733828e-01]
2730,SuccessLords,[4.84104578e-08 4.14981654e-08 1.09783680e-02 9.89021542e-01]
692,FailedLords,[3.63275939e-02 8.74392407e-01 1.44171166e-04 8.91358279e-02]
137,SuccessLords,[3.05022654e-04 1.61380434e-02 1.05848152e-06 9.83555875e-01]
3142,FailedLords,[5.17589258e-04 9.51203821e-01 2.18936025e-03 4.60892299e-02]
791,SuccessLords,[1.53162381e-06 2.68139486e-06 6.44370902e-02 9.35558697e-01]
1360,SuccesCommons,[1.03016469e-11 1.55508841e-09 9.99999871e-01 1.27758943e-07]
3414,FailedLords,[0.01891537 0.90596558 0.00212546 0.07299359]
1135,SuccessLords,[9.13989724e-06 1.28133816e-03 2.71465850e-04 9.98438056e-01]
2722,SuccesCommons,[3.61710943e-08 6.72062644e-07 9.99971970e-01 2.73215059e-05]
512,FailedLords,[7.84756632e-03 8.85294240e-01 3.37378770e-07 1.06857857e-01]
1158,SuccesCommons,[1.69283012e-08 1.30110821e-07 9.99988375e-01 1.14775893e-05]
2164,SuccessLords,[1.05655733e-06 2.86463019e-06 1.14767432e-10 9.99996079e-01]
1044,SuccesCommons,[1.48169831e-08 7.13603829e-05 9.01288488e-01 9.86401371e-02]
2454,FailedCommons,[9.99967085e-01 1.63100888e-05 1.66039698e-05 6.54347872e-10]
1139,SuccessLords,[0.00864803 0.0655155  0.04250254 0.88333393]
218,SuccessLords,[1.07950823e-11 3.57659729e-07 7.27301472e-05 9.99926912e-01]
1419,FailedLords,[7.97298130e-03 5.12784210e-01 2.79588089e-04 4.78963220e-01]
879,SuccessLords,[1.75816968e-03 4.63630021e-01 4.82846940e-08 5.34611761e-01]
2965,FailedCommons,[9.99873684e-01 6.83430667e-08 6.44119380e-15 1.26247319e-04]
121,SuccessLords,[1.89517643e-05 1.33888655e-02 7.76187704e-09 9.86592175e-01]
2014,SuccessLords,[5.01844940e-19 1.39729688e-29 2.58227474e-40 1.00000000e+00]
270,SuccesCommons,[2.59169156e-09 1.48837162e-06 5.99695772e-01 4.00302737e-01]
1313,FailedCommons,[9.95495402e-01 5.80477755e-16 1.80338434e-11 4.50459822e-03]
208,SuccessLords,[8.94855865e-18 7.51898596e-11 1.62825016e-10 1.00000000e+00]
1945,FailedLords,[3.83573853e-07 9.99985149e-01 8.65730320e-10 1.44661553e-05]
2356,SuccesCommons,[4.56640188e-33 1.73528731e-35 1.00000000e+00 1.43830594e-37]
2839,SuccesCommons,[4.30724542e-33 1.36851251e-36 1.00000000e+00 1.45475634e-14]
2900,FailedLords,[1.72884630e-01 6.63130872e-01 7.34488969e-07 1.63983763e-01]
688,SuccessLords,[2.11985281e-05 4.31802652e-02 6.03639109e-05 9.56738172e-01]
1427,SuccessLords,[4.98605589e-02 1.36697285e-04 4.49170818e-04 9.49553573e-01]
1481,SuccesCommons,[9.04130243e-05 9.98766110e-04 9.44073119e-01 5.48377018e-02]
922,SuccessLords,[3.21314494e-10 6.54831238e-14 1.80547217e-14 1.00000000e+00]
193,SuccessLords,[0.00731447 0.0447507  0.05965824 0.88827658]
2071,SuccessLords,[1.00628468e-03 1.57631306e-02 6.51024345e-12 9.83230585e-01]
328,SuccesCommons,[1.22387942e-54 2.74401341e-55 1.00000000e+00 3.21308540e-58]
1838,SuccessLords,[6.50577504e-04 1.27474543e-04 3.83206365e-10 9.99221948e-01]
531,SuccessLords,[4.19908785e-03 1.45334069e-01 1.11819540e-10 8.50466843e-01]
1030,SuccessLords,[2.21925085e-04 1.45387128e-03 1.50949825e-07 9.98324053e-01]
377,SuccessLords,[2.68126973e-01 1.92865787e-01 2.99043060e-04 5.38708197e-01]
665,SuccessLords,[1.61219010e-02 3.21709196e-02 1.88032401e-08 9.51707161e-01]
1092,SuccesCommons,[4.69871614e-06 3.63984325e-05 9.99436433e-01 5.22469624e-04]
2300,SuccessLords,[4.80488372e-04 1.63329407e-04 6.78152552e-14 9.99356182e-01]
2213,SuccessLords,[5.39053712e-02 2.66398169e-02 4.93461001e-05 9.19405466e-01]
2230,SuccesCommons,[2.52288344e-04 2.09699481e-03 9.44618571e-01 5.30321459e-02]
841,FailedLords,[6.60003046e-04 8.96838448e-01 2.04289673e-05 1.02481120e-01]
2544,FailedCommons,[9.96059414e-01 3.42070265e-03 3.15722540e-06 5.16725798e-04]
695,SuccessLords,[2.27498659e-01 2.93129204e-01 2.25846326e-09 4.79372135e-01]
2517,SuccessLords,[3.61446258e-18 9.81469534e-15 2.56010460e-02 9.74398954e-01]
208,SuccessLords,[8.94855865e-18 7.51898596e-11 1.62825016e-10 1.00000000e+00]
1149,SuccesCommons,[1.19297886e-36 1.67866086e-39 1.00000000e+00 1.01416954e-41]
190,SuccessLords,[3.08837552e-05 7.34095905e-03 1.30521821e-08 9.92628144e-01]
2046,FailedCommons,[9.77729241e-01 1.09083155e-18 1.82014611e-14 2.22707589e-02]
208,SuccessLords,[8.94855865e-18 7.51898596e-11 1.62825016e-10 1.00000000e+00]
3195,SuccessLords,[2.82174396e-01 1.47492580e-05 2.82873860e-14 7.17810854e-01]
1900,SuccessLords,[8.49959171e-10 7.44807225e-03 5.11727426e-02 9.41379184e-01]
2822,SuccessLords,[1.53138462e-18 8.84724736e-14 2.85132302e-01 7.14867698e-01]
2626,FailedCommons,[1.00000000e+00 1.15956127e-16 2.52375283e-12 1.48481138e-12]
1276,SuccessLords,[3.36814915e-05 1.77254265e-01 1.68409505e-06 8.22710370e-01]
683,SuccesCommons,[4.26822716e-07 3.88547564e-05 9.99591498e-01 3.69220288e-04]
339,FailedLords,[6.18922191e-13 9.99999965e-01 3.35404407e-08 1.40530642e-09]
2727,SuccesCommons,[7.00180058e-13 1.38192851e-13 9.99477049e-01 5.22951134e-04]
